Applicant_ID,Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount_Requested,Default
37,23,75257,575,3,6882,Yes
29,30,70858,578,3,11036,Yes
37,30,54170,576,2,6201,Yes
30,28,57608,582,7,15665,Yes
39,42,90000,580,11,9263,No
37,48,90000,673,12,22944,No
32,35,86428,622,14,15815,No
31,44,87865,703,12,19593,No
35,36,66187,711,10,15852,No
1,43,86767,607,13,18216,No
42,25,90000,657,3,13486,No
13,34,75243,582,5,5000,Yes
16,23,60651,575,4,5000,Yes
1,40,90000,703,13,19965,No
4,39,90000,688,13,10962,No
25,48,90000,696,12,17040,No
29,46,90000,701,10,27893,No
40,29,67959,604,4,10171,Yes
6,23,54187,560,4,6801,Yes
33,44,79387,695,14,18173,No
16,39,90000,690,11,9020,No
39,33,85514,706,11,13966,No
40,26,86442,690,5,8101,No
28,23,66482,573,1,5000,Yes
27,40,90000,716,16,14398,No
23,29,90000,599,11,12355,No
16,26,54900,609,4,15997,Yes
21,30,85993,710,16,18211,No
33,34,82176,691,12,25864,No
25,47,90000,696,13,21594,No
38,27,58963,634,4,9390,Yes
15,29,70108,593,4,5000,Yes
34,27,53001,560,2,5000,Yes
6,28,90000,712,5,15731,No
23,46,89362,730,9,14489,No
12,23,52904,560,6,5000,Yes
30,44,90000,680,9,13186,No
17,43,88505,688,4,18773,No
29,28,81950,739,8,26768,No
24,46,76452,691,16,10494,No
5,27,86390,587,3,5000,No
29,25,39459,603,2,16406,Yes
32,28,86998,611,6,13796,No
16,21,83093,593,5,5000,Yes
4,43,90000,684,14,21940,No
9,44,90000,708,16,17235,No
16,44,84905,668,10,16820,No
11,30,76862,702,16,22240,No
31,38,90000,585,12,6308,No
22,32,85117,586,4,7670,Yes
36,37,78036,650,6,18498,No
33,29,68968,606,1,10683,Yes
11,24,70102,586,6,9170,Yes
38,37,88059,682,9,15869,No
10,44,68276,621,8,19444,No
37,42,90000,642,15,20525,No
28,44,90000,713,14,24858,No
21,31,87465,671,12,14312,No
13,34,90000,699,14,19532,No
6,38,75833,720,9,25367,No
39,36,90000,681,12,24503,No
3,34,85665,669,13,23638,No
34,30,71027,609,2,8290,Yes
5,45,90000,701,12,16597,No
11,44,84839,675,9,17980,No
46,28,37503,581,6,16990,Yes
2,36,90000,698,16,20594,No
38,22,55551,582,4,6917,Yes
11,26,68346,582,4,12872,Yes
33,33,74230,572,1,7978,Yes
32,45,90000,691,10,11577,No
30,39,90000,731,8,17111,No
44,27,72078,604,3,9089,Yes
32,33,90000,685,16,15242,No
30,46,90000,683,15,21249,No
32,22,62980,634,5,10712,Yes
27,39,90000,690,13,15633,No
1,47,90000,679,15,20751,No
39,26,59297,641,6,12012,Yes
1,48,90000,681,8,21930,No
11,32,65144,607,5,11207,Yes
40,31,79671,588,4,5000,Yes
40,48,90000,718,11,29000,No
38,37,81213,700,11,18136,No
16,27,58857,568,7,5000,Yes
30,27,84306,585,11,8384,Yes
42,28,65894,579,4,13917,Yes
24,24,80624,586,6,7939,Yes
3,34,70199,651,4,14460,No
5,47,90000,682,3,15509,No
29,34,82172,674,14,22431,No
44,28,48463,576,6,7989,Yes
38,28,62992,584,8,8040,Yes
12,29,47845,562,1,5000,Yes
29,24,50378,633,1,5000,Yes
1,44,80927,708,6,18636,No
33,45,88544,717,15,17715,No
7,48,90000,692,12,19738,No
43,32,55277,570,3,8087,Yes
18,24,54846,596,2,10181,Yes
40,27,48266,604,3,5000,Yes
37,23,70203,624,7,7011,Yes
36,46,90000,704,14,14324,No
34,38,88357,707,14,22599,No
18,21,67017,596,2,5611,Yes
41,23,63712,582,5,5000,Yes
29,46,89782,692,7,22198,No
33,30,47756,598,2,9686,Yes
41,43,90000,641,5,8701,No
22,48,89272,694,16,21337,No
30,46,90000,696,4,18864,No
14,47,90000,717,16,20712,No
15,24,68871,574,4,7070,Yes
33,24,66453,619,5,5000,Yes
38,40,81073,683,8,17696,No
34,47,84444,704,14,9604,No
6,25,64442,567,4,5000,Yes
23,27,81147,577,4,6259,Yes
45,24,42684,589,1,5000,Yes
9,39,90000,684,16,20681,No
29,41,82429,691,16,16818,No
11,22,65370,560,1,5000,Yes
29,39,90000,628,10,21660,No
14,29,88623,701,4,6935,No
8,30,89164,707,16,20238,No
12,44,87235,715,3,15758,No
24,40,80688,715,13,13837,No
40,35,88516,708,10,14369,No
1,39,89280,699,14,17239,No
29,25,66294,568,2,6279,Yes
9,27,74598,587,1,11095,Yes
21,21,69208,590,4,5000,Yes
19,30,90000,681,12,18664,No
10,43,90000,711,13,20117,No
25,34,83844,620,15,18335,No
28,48,90000,689,6,17488,No
16,24,72380,604,4,5721,Yes
26,27,58025,597,1,7873,Yes
10,28,63519,592,6,7230,No
5,30,90000,711,13,18687,No
30,43,90000,724,8,20826,No
39,28,89676,685,6,22252,No
40,21,77831,587,1,5000,Yes
29,23,85172,666,9,12677,No
16,29,66581,599,3,5943,Yes
9,28,67927,603,2,5000,Yes
10,29,84607,583,5,13364,Yes
29,31,46774,622,1,5000,Yes
8,28,68933,581,7,6989,Yes
31,44,90000,686,9,25557,No
11,26,57639,580,4,9223,Yes
27,45,90000,621,6,17990,No
30,42,90000,723,16,23385,No
37,41,90000,704,14,23789,No
2,43,90000,691,5,17431,No
46,24,51073,622,3,5000,Yes
17,41,72227,701,5,19737,No
37,23,47997,560,4,5000,Yes
13,42,90000,694,11,15796,No
12,25,62460,560,5,12655,Yes
15,23,65436,602,8,6645,Yes
31,40,83664,716,5,14714,No
21,41,90000,607,16,19025,No
40,41,90000,708,9,20710,No
26,31,90000,703,14,18366,No
29,23,50620,562,1,5000,Yes
27,28,84783,633,13,21103,No
1,39,75782,713,4,12137,No
38,23,57755,564,1,7315,Yes
31,42,90000,689,16,17756,No
25,28,60248,606,1,5000,Yes
2,24,72807,625,4,10445,Yes
33,38,80511,671,12,28060,No
13,30,54867,560,4,10924,Yes
32,25,75669,560,2,5000,Yes
32,33,90000,596,8,5000,No
39,23,77189,588,1,5000,Yes
24,40,89543,682,4,9709,No
17,24,30463,560,1,5000,Yes
5,35,89129,696,13,20357,No
12,39,90000,706,15,17188,No
31,33,69954,560,5,11076,Yes
27,28,90000,724,14,17893,No
38,28,66032,575,4,5000,Yes
30,30,78826,701,11,16419,No
30,42,90000,682,16,27176,No
6,29,81149,701,13,12556,No
25,41,90000,691,16,23931,No
13,25,60894,560,2,5000,Yes
38,24,68667,566,1,11697,Yes
35,23,72126,600,2,5000,Yes
18,30,89365,577,1,7041,Yes
36,27,79327,566,4,5000,Yes
12,38,90000,627,15,18609,No
27,34,58805,625,3,5000,Yes
32,28,80607,632,1,7336,Yes
33,24,63399,560,3,12871,Yes
38,45,90000,608,13,21965,No
26,40,89869,678,2,11577,No
18,28,67596,569,2,8027,Yes
13,21,58375,696,12,5000,No
16,25,45090,566,5,5000,Yes
24,21,56840,560,5,5630,Yes
27,35,90000,696,10,15141,No
16,31,58612,569,3,7724,Yes
25,25,48884,588,6,10999,Yes
34,46,90000,671,7,11598,No
1,48,90000,724,10,17493,No
36,40,79107,701,9,20615,No
46,28,72732,584,9,5061,Yes
38,37,90000,695,15,13253,No
19,29,55763,587,1,5000,Yes
33,21,50071,585,1,11238,Yes
34,43,88844,681,8,18481,No
14,36,77162,726,13,14754,No
15,31,90000,711,7,17569,No
21,29,90000,711,10,17101,No
5,23,54289,560,5,5000,Yes
34,34,90000,699,14,10881,No
44,38,90000,719,13,11721,No
12,32,85127,630,7,14921,No
26,44,85515,668,9,19349,No
26,31,90000,703,11,9985,No
5,26,72519,586,3,5000,Yes
41,24,72024,625,3,5331,Yes
13,22,62307,612,6,5000,Yes
12,27,90000,598,12,9311,No
34,33,90000,714,14,16968,No
14,32,90000,703,16,19547,No
22,23,73745,593,4,6531,Yes
24,27,62445,575,4,6494,Yes
33,24,80834,602,5,6244,Yes
30,23,79709,576,2,5000,Yes
34,25,77274,572,2,5000,Yes
21,24,81871,560,5,5472,Yes
2,38,90000,696,16,18419,No
43,34,85630,591,2,15111,No
39,46,90000,690,7,14340,No
19,45,87275,696,14,14947,No
38,24,44299,587,3,5000,Yes
17,35,84664,685,7,7384,No
1,37,86321,688,11,13041,No
27,21,75491,638,9,11749,Yes
20,23,61182,595,4,5567,Yes
41,24,55752,597,5,5000,Yes
21,31,56484,562,5,5000,Yes
34,30,90000,693,11,23936,No
46,36,90000,620,6,11841,No
1,27,67791,597,3,12119,Yes
2,28,87631,708,1,14071,No
28,32,90000,708,15,17242,No
18,24,55699,567,15,18993,No
32,29,86175,696,12,15951,No
9,37,90000,629,14,18137,No
16,26,72739,575,2,8400,Yes
17,41,80440,678,8,10388,No
26,31,83676,612,5,20829,No
22,39,81544,560,12,11930,No
20,31,83977,613,9,22676,No
18,26,80614,568,3,6023,Yes
28,26,61870,604,1,6179,Yes
17,25,59930,622,4,6010,Yes
30,40,84747,700,15,24918,No
10,26,69498,603,8,17203,No
30,42,74523,673,10,10599,No
23,39,88317,691,16,21470,No
5,44,90000,684,14,20233,No
40,31,57019,568,1,5000,Yes
24,31,87028,615,3,5000,Yes
12,24,73257,575,3,5168,Yes
33,42,84790,669,12,19050,No
12,27,86061,580,2,6720,Yes
34,39,90000,709,15,16161,No
35,42,90000,716,11,15081,No
1,43,85612,714,7,16775,No
32,48,90000,673,16,24350,No
46,22,78843,590,3,9179,Yes
33,43,68345,673,6,8559,No
3,48,90000,706,14,17498,No
10,40,88650,678,6,16818,No
22,23,74724,596,4,6373,Yes
18,27,73115,568,5,10298,Yes
34,26,53768,595,3,5429,Yes
44,34,90000,679,3,19524,No
14,36,90000,702,13,17812,No
34,44,90000,642,8,20729,No
42,21,63439,560,5,5793,Yes
25,48,90000,708,16,29000,No
39,23,69204,608,2,14470,Yes
3,44,87137,695,10,19723,No
35,29,90000,602,3,11911,No
12,32,90000,695,4,13772,No
14,21,82683,560,6,5000,Yes
30,28,81965,687,14,15745,No
16,25,72059,685,3,5000,No
39,23,73336,584,5,9845,Yes
3,48,90000,686,6,15961,No
14,48,90000,721,8,11262,No
26,36,90000,692,12,16767,No
8,21,61038,575,3,12449,Yes
13,40,90000,671,6,18269,No
8,21,53362,578,4,8949,Yes
39,40,90000,706,12,11689,No
18,23,70461,562,2,5000,Yes
26,35,90000,703,7,22150,No
31,24,78837,579,5,5000,Yes
34,45,90000,730,8,17337,No
44,47,90000,642,9,9096,No
32,39,90000,673,13,17943,No
32,31,90000,708,11,19203,No
40,41,90000,702,14,18484,No
7,48,90000,693,14,24069,No
39,28,79061,716,13,12915,No
1,26,71773,560,3,5769,Yes
32,30,82714,590,3,5000,Yes
33,21,88875,572,1,10560,Yes
11,33,89397,686,12,22790,No
6,23,47124,560,2,5000,Yes
26,42,86319,705,14,6120,No
43,24,48863,560,4,9903,Yes
39,23,73355,560,2,5000,Yes
39,27,65431,599,3,5000,Yes
35,24,63466,580,3,5000,Yes
37,26,61560,584,5,9017,Yes
32,27,46264,575,2,5000,Yes
37,28,53411,583,4,10785,Yes
36,35,84010,594,13,10306,No
12,30,75930,560,4,9616,Yes
16,34,67368,592,4,9962,Yes
19,23,65050,645,1,11726,Yes
29,28,90000,688,6,15923,No
30,24,79972,696,9,13956,No
4,41,88823,719,14,16428,No
26,43,88535,645,11,15434,No
7,40,90000,677,14,14837,No
24,26,68825,587,6,18141,Yes
5,28,55611,560,3,5000,Yes
29,39,90000,685,12,15970,No
27,46,90000,706,12,15463,No
1,22,81941,594,2,5839,Yes
17,26,51760,577,4,15908,Yes
10,46,73227,586,7,12532,Yes
17,25,76203,579,5,7499,Yes
12,25,78176,560,1,7339,Yes
24,37,84312,693,1,13803,No
7,48,75060,637,12,8396,No
29,26,86565,620,15,15412,No
27,38,90000,699,15,17788,No
36,23,90000,573,3,5000,Yes
34,28,76916,591,4,10066,Yes
15,28,49168,628,5,5400,Yes
10,28,71093,607,2,5000,Yes
33,34,90000,703,11,7474,No
16,38,90000,679,16,13268,No
27,45,90000,709,14,10427,No
30,36,78785,690,12,18596,No
26,39,90000,699,14,23010,No
19,32,90000,589,3,11958,Yes
37,26,42830,578,6,9313,Yes
5,39,90000,707,14,16595,No
24,45,90000,740,12,19174,No
14,44,84394,724,12,19746,No
4,41,90000,705,3,16400,No
38,22,58391,578,6,7545,Yes
46,26,56354,596,3,5000,Yes
8,29,68536,560,3,5633,Yes
7,26,71184,612,1,6720,Yes
34,32,90000,644,14,21411,No
41,40,90000,717,14,15036,No
2,22,78188,579,3,5000,Yes
31,46,88735,677,12,21876,No
27,26,85351,560,4,5000,Yes
30,40,90000,687,15,28645,No
19,30,72332,618,5,7088,Yes
1,42,90000,666,13,13874,No
10,43,79345,696,14,18702,No
20,48,78243,704,13,15181,No
8,36,80697,720,10,10393,No
17,21,62690,570,1,5000,Yes
10,21,55053,579,1,5000,Yes
17,30,78284,611,3,9589,Yes
43,28,54404,578,5,12479,Yes
38,33,90000,711,8,24351,No
35,25,45478,585,4,14354,Yes
14,47,90000,722,12,16200,No
39,21,90000,602,4,5000,Yes
25,44,84693,687,13,20207,No
31,36,81608,626,6,8791,No
31,27,89357,593,6,6847,Yes
41,26,47456,581,5,11927,Yes
44,23,67198,560,4,5000,Yes
26,21,75602,564,3,5346,Yes
31,48,90000,664,12,22704,No
10,24,72433,591,2,5000,Yes
35,28,55526,595,8,9084,Yes
27,39,88833,631,6,5000,No
24,36,87101,717,11,15763,No
1,35,90000,689,16,18404,No
10,25,65338,560,1,5000,Yes
38,21,28000,569,3,10826,Yes
30,40,90000,690,14,20517,No
13,46,77652,675,16,12936,No
28,39,83170,683,4,16311,No
30,32,60106,639,9,13699,No
36,26,61948,612,3,5000,Yes
45,22,52315,602,2,8541,Yes
8,27,67281,590,4,5000,Yes
28,38,90000,694,16,12175,No
10,27,69231,573,1,11676,Yes
6,30,66313,579,2,5000,Yes
37,37,86289,673,2,12011,No
35,34,78774,721,11,15365,No
20,33,53163,560,3,5000,Yes
15,25,87680,596,4,5000,Yes
3,40,90000,697,13,20833,No
38,29,86863,612,5,11764,No
8,40,90000,712,9,14991,No
9,34,66841,697,13,5457,No
28,37,90000,726,8,16785,No
23,24,54478,610,6,5000,Yes
37,29,57732,560,1,5000,Yes
10,24,53766,581,2,5000,Yes
25,21,69392,593,1,5000,Yes
30,36,90000,707,5,13795,No
29,24,64238,596,2,5000,Yes
2,26,81856,612,2,14350,No
17,30,89050,701,16,11620,No
17,44,89477,694,13,21308,No
32,28,81637,585,2,6019,Yes
29,47,83766,732,13,18312,No
27,46,90000,683,15,12336,No
5,33,53953,578,2,13685,Yes
27,32,67947,595,5,5051,Yes
22,37,90000,690,13,28225,No
6,26,62284,582,1,5000,Yes
1,43,90000,694,14,22958,No
12,42,90000,730,15,19358,No
21,23,48245,595,5,9355,Yes
1,48,87411,620,10,7281,No
34,27,57396,584,3,5000,Yes
26,29,90000,570,13,5331,No
17,43,90000,708,16,28107,No
37,27,65027,584,5,6221,Yes
40,48,90000,688,16,25696,No
41,41,90000,609,5,5000,Yes
8,27,78867,692,7,12505,No
37,28,68040,560,1,7092,Yes
29,27,46884,560,4,9033,Yes
27,43,90000,710,16,21725,No
1,26,75770,560,1,10183,Yes
3,34,90000,593,2,6822,Yes
37,21,71614,597,3,5000,Yes
27,39,90000,698,12,17677,No
14,42,88040,727,11,8099,No
12,23,53385,613,2,7721,Yes
24,32,73153,647,14,20546,No
15,31,90000,583,5,5000,Yes
30,44,83706,704,7,19668,No
29,37,49880,637,13,21040,No
39,27,90000,568,13,13645,No
16,28,65083,574,5,6161,Yes
28,24,72734,577,6,8552,Yes
16,24,61384,588,5,8326,Yes
17,24,59293,564,2,5000,Yes
26,33,90000,655,7,6908,No
21,23,37222,560,4,5000,Yes
28,25,81628,597,5,12250,Yes
27,48,90000,707,5,19349,No
11,48,90000,694,13,13218,No
1,43,89369,688,16,19620,No
21,43,88813,686,10,16311,No
17,28,59121,560,5,5715,Yes
38,29,86617,699,11,15637,No
31,43,90000,618,10,14240,No
8,28,66231,605,4,12265,Yes
28,28,75359,565,5,6699,Yes
36,30,66013,617,3,17333,Yes
31,44,90000,689,10,19554,No
18,22,61740,560,8,10201,Yes
28,41,89597,695,13,18569,No
36,36,84922,706,3,17281,No
39,27,77996,572,2,5000,Yes
33,36,90000,703,7,15056,No
14,36,90000,635,7,14060,No
40,21,36931,560,2,5000,Yes
33,21,73925,607,3,7189,Yes
40,23,44649,623,1,8679,Yes
1,42,90000,702,5,24914,No
16,21,79665,627,3,9219,Yes
30,34,77867,681,9,18165,No
6,31,90000,688,15,27420,No
11,38,86572,699,2,16489,No
30,45,90000,694,16,24504,No
29,25,70702,560,1,7056,Yes
30,48,90000,691,11,17608,No
34,42,81251,665,13,19609,No
8,27,48279,560,4,9208,Yes
10,45,90000,700,15,11925,No
9,42,90000,671,16,24552,No
33,29,64452,602,1,10593,Yes
41,41,90000,686,8,15445,No
10,28,67010,560,2,5000,Yes
36,28,67984,636,2,11679,Yes
16,35,68612,700,10,16726,No
10,27,90000,716,15,25311,No
42,28,90000,569,1,6659,Yes
11,27,90000,562,8,19040,No
29,23,88400,681,10,11466,No
1,45,90000,673,13,14138,No
15,46,90000,687,13,13192,No
3,25,59630,591,6,5503,Yes
36,24,78935,593,2,5000,Yes
36,33,88461,718,11,24610,No
33,45,90000,707,9,15627,No
1,30,90000,702,5,15973,No
7,36,90000,672,6,16786,No
16,30,90000,583,11,12879,No
37,48,86740,695,9,18210,No
35,30,42937,573,4,8029,Yes
18,26,82389,571,4,5000,Yes
35,46,85224,701,14,11971,No
30,44,90000,622,12,16171,No
27,44,90000,706,6,24478,No
20,26,68837,612,3,11428,Yes
29,24,43085,560,5,5000,Yes
30,44,90000,688,13,24061,No
10,29,90000,606,6,23441,No
1,25,84453,560,1,7934,Yes
1,44,78366,723,16,23394,No
10,41,90000,610,5,16781,No
43,21,74599,562,5,5000,Yes
26,39,90000,613,7,12405,No
21,28,68607,608,3,6352,Yes
6,46,90000,698,11,12899,No
33,43,81554,687,11,13465,No
1,40,90000,697,7,14361,No
6,30,64102,567,4,21054,Yes
32,39,90000,719,8,19906,No
26,41,90000,690,12,22830,No
1,32,90000,712,7,26438,No
40,43,90000,731,16,21208,No
30,32,90000,703,3,13493,No
41,29,52415,582,5,5000,Yes
2,32,90000,706,8,12552,No
34,45,90000,688,9,16910,No
45,21,56774,572,7,15067,Yes
46,30,67451,596,2,6430,Yes
7,22,54566,597,5,9619,Yes
39,42,81334,725,15,20593,No
35,22,64607,570,4,8584,Yes
12,30,90000,681,5,17239,No
29,48,89634,702,9,15803,No
12,40,73156,568,6,22172,No
1,47,90000,678,10,19403,No
35,47,88836,653,8,11518,No
36,35,71660,716,3,12462,No
15,46,90000,692,14,22429,No
22,47,90000,702,14,17263,No
9,29,57631,654,6,10476,No
41,36,90000,675,4,8394,No
16,25,68421,568,1,5000,Yes
29,29,68072,588,1,5000,Yes
37,32,36280,628,3,5000,Yes
37,28,90000,707,6,12604,No
29,45,90000,671,13,29000,No
6,29,62921,608,2,8816,Yes
25,36,90000,707,7,15280,No
42,24,44663,609,2,5000,Yes
45,26,68059,581,3,5000,Yes
3,27,45471,598,5,7597,Yes
27,40,90000,724,6,6101,No
26,38,68009,679,12,5000,No
8,25,78226,560,3,6660,Yes
30,21,79874,597,3,10039,Yes
3,38,74679,591,7,17518,No
27,46,90000,699,13,7498,No
27,40,90000,667,2,8208,No
30,34,79297,560,1,10720,Yes
31,30,67339,582,5,6572,Yes
29,24,65198,623,3,5067,Yes
29,24,75110,592,2,8088,Yes
32,28,63322,607,5,12300,Yes
32,27,66356,590,2,7747,Yes
10,35,90000,593,5,12068,No
44,29,77085,585,3,5000,Yes
43,21,65262,597,1,5000,Yes
35,28,77393,617,6,7832,Yes
41,27,75024,641,4,5741,Yes
41,34,90000,707,8,19650,No
22,34,80021,587,9,11805,Yes
13,27,90000,681,13,15199,No
25,25,47065,583,4,5000,Yes
28,29,78598,593,4,5000,Yes
4,42,90000,604,6,18767,No
46,30,89445,610,4,12363,Yes
11,21,64602,571,2,5096,Yes
35,33,80017,602,7,23551,No
32,31,79399,638,10,20290,No
32,28,65510,560,1,5440,Yes
34,26,90000,730,11,7587,No
40,29,87500,619,4,8727,Yes
6,34,88748,717,16,20900,No
21,46,90000,693,5,15772,No
29,26,51162,563,4,11328,Yes
31,30,84316,729,13,10450,No
3,30,71704,597,2,5383,Yes
15,29,49983,560,2,5000,Yes
39,39,89602,719,13,17139,No
11,25,86608,560,2,6251,Yes
23,27,75443,608,2,6742,No
46,30,54329,560,2,5000,Yes
12,27,58876,615,6,5000,Yes
38,25,73241,597,1,7413,Yes
16,28,79793,717,6,12846,No
39,23,46901,695,8,13295,No
37,26,49329,603,1,10137,Yes
37,27,72828,595,4,8156,Yes
10,40,90000,688,6,13226,No
13,39,90000,707,13,23570,No
13,41,79290,723,14,17949,No
33,29,82789,708,16,16535,No
35,45,90000,695,14,14961,No
20,26,55315,585,10,9090,Yes
29,43,82817,626,3,11795,No
13,36,90000,683,14,21980,No
1,37,82093,678,12,17774,No
14,36,90000,701,13,12631,No
16,24,59742,572,1,5000,Yes
1,40,90000,701,9,29000,No
39,28,52318,603,4,10868,Yes
4,31,90000,640,7,14402,No
5,32,71800,709,1,17789,No
5,30,59045,582,1,5340,Yes
10,41,90000,624,14,19860,No
16,27,68283,612,5,12650,Yes
32,41,90000,718,6,17878,No
14,39,90000,697,6,24478,No
21,29,75273,620,2,9525,Yes
13,41,90000,712,9,9800,No
5,21,39719,591,3,10064,Yes
41,26,51054,578,1,5000,Yes
40,28,76530,608,1,5000,Yes
31,23,71218,577,5,9096,Yes
42,30,53043,581,4,5000,Yes
37,23,68289,638,4,7095,Yes
18,35,56173,600,11,14600,No
46,27,47640,569,4,5000,Yes
46,42,88548,669,3,6784,No
26,44,90000,697,12,10833,No
11,39,86951,696,9,20208,No
1,45,89027,701,12,19052,No
35,33,90000,687,7,15431,No
24,21,74963,582,4,5707,Yes
11,39,90000,633,8,22942,No
46,25,48833,602,1,5000,Yes
5,48,90000,682,16,18636,No
20,25,55596,586,4,6854,Yes
34,42,70135,688,7,11192,No
5,26,71434,572,2,8641,Yes
27,34,90000,698,12,5000,No
18,34,76180,584,5,9542,Yes
31,45,90000,619,12,21680,No
5,34,74578,610,8,13426,No
37,35,81583,693,3,12829,No
31,26,81478,596,3,5000,Yes
30,43,90000,624,7,8576,No
39,30,82131,683,9,17100,No
32,27,54049,591,2,5000,Yes
29,26,74198,590,2,7145,Yes
14,41,90000,621,13,20162,No
39,28,71189,584,3,7662,Yes
32,34,66779,591,2,10619,Yes
12,41,90000,677,13,16654,No
22,29,84104,589,3,9476,No
42,25,85174,622,4,5000,Yes
7,29,49963,560,4,8678,Yes
33,30,90000,703,8,14737,No
17,41,90000,715,8,9212,No
29,45,90000,678,10,12485,No
7,24,85823,610,13,18848,No
11,21,78470,560,5,10272,Yes
10,24,61024,560,4,5000,Yes
41,24,43124,568,4,6760,Yes
9,41,90000,681,10,25769,No
31,29,78905,621,4,12685,Yes
9,31,74477,567,5,14627,Yes
1,39,90000,715,16,16733,No
45,27,66983,560,2,5000,Yes
17,48,78077,719,16,26769,No
35,41,90000,585,4,15437,No
31,21,28000,565,5,10370,Yes
10,33,90000,636,5,10635,No
17,33,90000,628,11,18580,No
43,24,41441,593,1,5000,Yes
7,27,62219,619,7,13826,Yes
34,21,36409,576,6,5000,Yes
36,44,90000,698,6,13061,No
14,24,88504,609,5,14049,No
37,38,86636,705,5,9255,No
42,27,87291,612,6,15765,No
12,46,90000,693,4,20232,No
29,26,73481,594,4,5000,Yes
2,33,80073,644,5,11051,No
27,47,90000,677,16,14160,No
39,30,89505,618,2,5000,Yes
38,29,43767,625,6,8035,Yes
34,26,65610,609,2,5000,Yes
13,42,90000,700,14,13440,No
25,47,90000,706,16,14871,No
29,24,78765,618,2,5000,Yes
36,23,51321,560,1,6511,Yes
17,24,75458,582,3,16290,Yes
26,29,90000,624,9,14316,No
27,31,76350,560,1,5000,Yes
6,48,90000,693,16,22731,No
32,34,76081,613,7,10142,Yes
37,40,90000,671,9,13846,No
21,40,90000,697,10,16672,No
19,36,90000,654,10,23054,No
9,27,80013,575,4,5000,Yes
8,23,84594,603,7,5000,Yes
37,21,71522,571,3,7489,Yes
33,44,90000,699,6,17374,No
12,25,61158,608,4,6664,Yes
20,40,90000,606,9,14106,No
1,44,90000,682,14,13861,No
9,24,73599,576,6,5000,Yes
19,37,67745,582,7,5134,No
36,25,81124,615,2,5000,Yes
32,30,87819,638,14,15870,No
36,26,87201,560,3,6550,Yes
33,24,58892,606,2,7621,Yes
9,28,72520,573,7,11297,Yes
38,40,90000,580,8,12010,No
28,46,90000,726,14,18471,No
39,27,80978,595,3,6204,Yes
31,46,90000,717,16,18404,No
28,43,90000,685,15,23542,No
8,23,46715,586,1,8522,Yes
1,30,90000,729,15,16342,No
2,26,90000,571,7,18590,No
37,30,70036,595,5,10378,Yes
18,29,67117,573,5,6571,Yes
15,28,77622,587,2,5000,Yes
38,30,88146,561,5,5000,Yes
35,23,85830,600,6,15782,Yes
40,45,83273,690,7,15769,No
37,25,73897,609,3,5000,Yes
17,27,62968,590,3,10193,Yes
13,39,88794,696,13,17362,No
39,31,83521,612,5,20836,No
7,29,81731,561,2,5963,Yes
11,42,90000,708,14,16542,No
33,23,81122,703,10,12342,No
41,21,77703,620,10,8903,Yes
31,28,65579,598,7,8933,Yes
27,25,61220,579,2,5576,Yes
41,36,77970,616,2,9173,No
31,30,71699,590,5,13689,Yes
5,24,64254,575,4,5000,Yes
30,29,80026,625,11,19152,No
27,26,67968,592,3,5000,Yes
29,47,90000,705,10,17548,No
37,23,82295,623,4,12068,Yes
12,23,67365,560,4,10741,Yes
45,25,71837,593,1,5000,Yes
29,25,80198,637,8,17086,No
28,26,60493,611,3,5000,Yes
4,29,76062,616,6,7205,Yes
42,23,49354,572,3,7764,Yes
36,28,57778,576,1,6974,Yes
24,21,58299,560,2,5000,Yes
15,39,53574,690,16,19018,No
18,26,75559,560,4,5306,Yes
33,24,63906,636,1,5000,Yes
24,44,90000,699,4,20142,No
11,25,90000,579,3,10331,No
10,29,67228,598,3,5412,Yes
45,27,67222,560,1,5971,Yes
40,31,68798,649,6,6597,Yes
5,35,90000,697,12,17269,No
34,24,70675,586,7,5000,Yes
4,39,90000,639,12,20645,No
2,45,90000,689,4,22546,No
41,35,90000,704,16,21232,No
3,41,90000,671,14,22845,No
36,33,90000,712,12,17097,No
43,24,64620,584,1,5578,Yes
20,48,90000,695,16,29000,No
15,24,47662,560,5,13594,Yes
26,48,89539,696,13,11522,No
9,36,90000,628,4,7481,No
38,23,44482,581,2,5000,Yes
17,27,54241,560,3,6047,Yes
15,31,90000,703,10,15703,No
6,40,90000,663,11,13242,No
10,43,90000,702,6,21028,No
46,32,62983,590,1,11767,Yes
15,41,77230,618,6,11606,No
10,25,61716,590,3,8144,Yes
20,26,58017,629,3,5000,Yes
38,28,65819,594,5,6417,Yes
36,33,86482,613,3,5000,Yes
23,24,82473,608,5,8531,Yes
33,43,90000,711,6,12584,No
8,48,68004,711,15,19294,No
25,42,90000,717,11,23748,No
1,47,90000,712,8,16204,No
41,26,53946,626,6,7974,Yes
3,24,51068,591,5,8727,Yes
26,28,46802,589,5,5000,Yes
22,41,90000,700,14,8726,No
6,48,90000,686,12,17540,No
32,25,63355,620,4,10120,Yes
37,46,68139,673,14,11676,No
2,27,83877,627,3,7449,Yes
19,40,90000,691,15,29000,No
1,44,90000,719,14,25983,No
23,24,75567,691,10,11754,No
34,32,90000,647,13,13013,No
16,23,72361,560,3,5000,Yes
25,45,73166,651,16,19172,No
14,24,68680,592,4,10898,Yes
35,32,72715,585,7,9124,Yes
24,47,90000,704,11,11735,No
